address,reason
BjrEes2PArUgNAN2xF8u8MJHtEBoV7bKV8XWEyLabonk,"([], 'No qualifying breakouts')"
716PpMeytUSzRU4yq31CNc7bvDVxb3Jd7QQRBMaipump,"([], 'No qualifying breakouts')"
6evj8rWm1T9LLBo3cWWqjkDM742JyroucsiVFBh4pump,"([], 'No qualifying breakouts')"
7VKG39KqGopTetYvgBA3WADEB7fiB3kMChqA6Lj8pump,"([], 'No qualifying breakouts')"
So11111111111111111111111111111111111111112,"([], 'No qualifying breakouts')"
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,"([], 'No qualifying breakouts')"
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,"([], 'No qualifying breakouts')"
9BEcn9aPEmhSPbPQeFGjidRiEKki46fVQDyPpSQXPA2D,"([], 'No qualifying breakouts')"
USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,"([], 'No qualifying breakouts')"
7Xrf5yunDS5P1acjojVTsVkmSVZzuGEw2WtibN6EbTcy,"([], 'No qualifying breakouts')"
7LorZXFpJAA8DK97kt4wBYfpdbbtfur8ZhvMkUk4o8uj,Too few 30m bars (2)
6YbhsrwqNdVT2epuRVwKtnuWzBVtrtDA8i56tLqJznp2,Too few 30m bars (1)
4NhFvQEC4PGXephKExihEAdSYUXeb2kiLux8SiG1ozsg,Too few 30m bars (1)
gvrh2HRCKVCwaneAFBLe4PKr6AAnPPTuyFbYEUQvnGc,Too few 30m bars (1)
3gMJENvXiAUDuYnSn4UxbDreE8VLQRPkvkqxvECg72dt,Too few 30m bars (1)
3jYRuAVPBUXm4BkNfsyk8NZYNA5jrdfxrSN43UktinXx,"([], 'No qualifying breakouts')"
HPYsJeMfWi4hxRHxmQGKbV8K4YKiQKzQr8jfnBg3nf14,Too few 30m bars (3)
BRsnYHjxnjcRVsNFPRy4jAcZDV72mBGG2GeQ8rFGrzWJ,Too few 30m bars (1)
AshbQKsszVZZGhhqnKAfSVNwpz96NtdRCVC829vwzSCg,Too few 30m bars (1)
9TiwZ82SG3p7q1xkK6bNSBpJ3RiZJ1zrzWrgkbbZZ33i,Too few 30m bars (2)
FJsxz26skdw6HXNZt7pJrXBMWLj3rDsF1W9WGetsfZu3,"([], 'No qualifying breakouts')"
DzVdJnLaZQ1TgoorqV75Zxr3VoF6jiVBzoPMZQtmovwt,Too few 30m bars (2)
8ZZYnXKe87e8fQy2mo2cBffwyrAXT1p4MYPxGnftLEY,Too few 30m bars (5)
CWiBHmKB3ero5wfvt5hVfjJAh8pG9uKAvKqedCE8BByr,"([], 'No qualifying breakouts')"
HJWUe5umZ2qR7itmAcXf95jU2jtSyDY8mhQPAyoZjD79,Too few 30m bars (1)
vF2vVxBng5wgAq7BQAtfcwGTNNhrMrau3zwsNgMAzCh,Too few 30m bars (5)
iMfXLxswfnG1ic749JbZ4ykb7USznzas8CakimkJsrY,Too few 30m bars (4)
7XXWArHE3HHEhjsAdBVC1iM5co31fmDJH7Zn1Cquae5f,Too few 30m bars (2)
5GgspNzGx8ST2yq4hAMpNicczjPjusN9tBEyh4uSH9kv,Too few 30m bars (1)
Hk6BZtk3U5TD6mCa5iSScUAUAgMMMYphMBfwDK7Rfq61,"([], 'No qualifying breakouts')"
2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,"([], 'No qualifying breakouts')"
HkVsSUQDXG1Kw1N9au4MpwrV3hv8tKf2FeibYeMo4mf2,No volume spikes
BZTnK9QMi2YyCnqAv2jW87MvUQXSu3rfqjiQBBFVuY4r,Too few 30m bars (3)
Hj2esULRHLnpXTWehUwZnSM8CGcgX4D7576Y3M6pRTTC,Too few 30m bars (1)
8fhWUxhuxTbGHfE4ibYMVriFbnhYHkVuYxiS4K3cgsuJ,Too few 30m bars (1)
fQhSXF7pgFzeq2b4LrAuZL6wb2DiMcQhQjBepwyr7k9,Too few 30m bars (1)
47GkerAGbjtF41mXX7rczazTu7f1Vu9z7pbjeEN4a5Pm,Too few 30m bars (1)
At4hnJAKVyEJTtdMTXZCb1aEoVSG7yiuMEmy4hyehpcm,Too few 30m bars (1)
GyT4JD4FhsLFBcfzonZsmL2ShCsk2W3XhZxbySuhc1gH,Too few 30m bars (8)
GvxAhdijjd7SbUs6uJQWyj11WtSCWwntq7Wej77ZakTo,No volume spikes
2ZdATX4zJ6WDqUmsZUHuViRAUWGrXzM7CYXq3fMkWPwt,No volume spikes
AF3bq7JEk58oHiNP1oeMpVfPzd9BJSCdLPLv3Pv3Eb9c,No volume spikes
9b2izxaznYCLJawT1i8vFMVwR7ycrBTK8GcRcmZQSHdb,Too few 30m bars (9)
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,"([], 'No qualifying breakouts')"
6YJgBeCXcYDaAZuPBxLXCUj2haRxeHonGqRATEPuNi6L,No volume spikes
Dh58TCYK2e94UbSaD7g3nVVCmUxNKyP85paTyLcDEKHP,Too few 30m bars (4)
CGbGDcVXaMTUJmuQvBu2aZNwQR8Gz8SjDE588L5s7SLd,No volume spikes
7yddyFTCtWqh9JCA512bLvNsUwdHne123biRcXi5qcWK,Too few 30m bars (7)
5B43wiTUwfmVTJvC2iPLvhpez4iCC9qJ4L2AKJbhW3WY,Too few 30m bars (1)
8j8JK9YY8jF7eMReJKwApD16FrQ3yGxJN4iJdL28gCJQ,Too few 30m bars (6)
JBmx51f1tVVkoovQpaj1K8FuqcgENAgrpmztDE8jX4Ly,Too few 30m bars (1)
Ag6GrGRA3MSiHLTeVkYfX6E7GFjwy5TXCtsuzGAfHNGc,Too few 30m bars (3)
As2wEWUd5UtYmX96rRLy9KpnCPjYNWAhZaFozpHZPBki,Too few 30m bars (9)
6FdyRxqWiDNeDEsivZieULD7wXRZVHJewhURPXiUCwvk,Too few 30m bars (2)
HXkDuDpuuHSicq7hhZdQ6GkG4atpu5jbBjKgZ5gW2toL,Too few 30m bars (8)
HqXdJJf9zGANwEhDj29wfuWdf9AP1rnqmc2csNDeZdJM,Too few 30m bars (3)
6hyyFcyNmfN4JE5tU9XRGjFGeeE31DPpg7qcymL7PTKd,Too few 30m bars (1)
7e3iFQM9yNpqA8xLXF9MN9DbCfANouB2n3vcodKn88Y8,Too few 30m bars (8)
9ua1WjrSushWEXFVFNaAEDB7cC93G4hTdj9RVkdh1EkY,Too few 30m bars (6)
7SCbCZwySgykmCLBdJsvVv3N8w2pcQDa7WUB3vj7ruwh,No volume spikes
614GwWagHse5ujsuJYMK5ZMh2PnrBSwFBDGqoRFCtXfr,Too few 30m bars (2)
GyodDXtVrTxzxixfXucDPyDqVktadiPwYvUQZmwNKJb,Too few 30m bars (3)
9JqgyMWT2gCyTGGyahUy3xLmWWpATC7TJ1EAbGuU3JqD,Too few 30m bars (3)
8SU7GLzNTQExZj9d5L6FtLgiAJu46FrCpGcNm8tYCE8h,Too few 30m bars (2)
2t7rXzrAThB3gDbia7hNZR3YVHQmGnDQ6KPMug1Xp1iS,Too few 30m bars (5)
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,"([], 'No qualifying breakouts')"
Cn3KWe28KeBBs99oVGQgxmfg9YC5ReG3miUnF3mtxCmy,Too few 30m bars (1)
DdDjHWvw6HurAzXzhNzsHvedWvBgMArgjaF2c6MvJkBo,Too few 30m bars (9)
4cj45hweYGnWij3KthtQTfqA9P58iqry3bkQ5obQwMoc,Too few 30m bars (1)
8LJ5XrJRendH9idE3eZWfDDtBu3wWXGv8Y9Hj9r8o92T,Too few 30m bars (4)
ASuzHz9gwdynYmhr9x3eGbsQV1kTxznXD5Vj9bq9BC6h,Too few 30m bars (1)
2LZyzcPRfVHvEEQdDZK2tXxwywB6U5vWvHKuCGVKsGjv,Too few 30m bars (3)
XhuxLk3wWqsRmsehyPcEDxJS9bqfqHX1scDFbhSvLon,Too few 30m bars (1)
AK2atR2naPBpqr7v7Mw6HndoNUAwsN4EwDBCGEyUQXeC,Too few 30m bars (9)
yndjAQzUWjRhXLQZy1inp9jenfdYV7XWFpfxvdzivpd,Too few 30m bars (7)
AeP9D42x3y8MF8dtgWtEF5znwsiGCYMxVEbufE1n4RTz,No volume spikes
QwYu77d9Zf1wLyyJJ3r2rS71eLbjZK35bxNRHXDPfg4,Too few 30m bars (8)
Dnv9sdBHWui8XzFZVfzBVKyxBNLsvuiv4gegLRZ12D1E,Too few 30m bars (3)
4J1NLBbas4dfaQZKCZM6UJWKsSGiCk7gFXgowVdEgPgA,Too few 30m bars (1)
GKyxwAMHn3r5H7sb4dPFY3ACap9grz8qdqUiMvkLbw4g,Too few 30m bars (1)
DhTE8dpxTdQsXZjYcrYSTtzyVdmevKgVBWc1hS53QwLe,Too few 30m bars (7)
4aJyCVcKNSz821xku3PczFEKA8KbegFCUPXu8ZmzZyDT,Too few 30m bars (5)
CWejv5L4mnqWtZvPUu4gQnqSmwd9PdNWKFrEEWEtv3ya,Too few 30m bars (1)
5B3P7EBBRF566x1wDDoqHpkddQgLqcpR54BvYwpbDhTp,Too few 30m bars (2)
FREjm5XKQtNvivRqNwfb5D3ykCP8FGdsHqXpH1WFpojR,Too few 30m bars (9)
E3vM5aWpnrAX77xUKKq5KEWtGXTDCCAtE9A8x3AG8Sxz,Too few 30m bars (5)
FUeTjzkPXEU8ZLQW7KMbV3JeQ1UMw8DaPd6DS8QpZH7C,Too few 30m bars (1)
3PKgv6PMsUtFXBYL7eYZXheSa6GwCW3vAuySJQVPqr76,Too few 30m bars (5)
6L73kLLxm4ZpVN9Gq4bRJ4huUEsvVRfbi4GUkBp4My2u,Too few 30m bars (4)
CG1qK4nkPLi9PUq3W7nZtcargJho3EZHuXoTYAQRWd63,Too few 30m bars (1)
4yotwJNVDMCoA7SFcksoLUwFUx13PnK2U3biyv9zutk,Too few 30m bars (1)
AKxSfTjGY8yfxok2cK4pgtPWW6PWLw5dcNBSzWwPdj4s,Too few 30m bars (5)
F1NyD3W17jnne7dYmE63W9dwnnKswpkreAysKw2HxExH,Too few 30m bars (1)
HMGAgN8ykRNYf8SbEsCsnxziZNAXM2v31msjPapT4Pnw,Too few 30m bars (1)
2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,"([], 'No qualifying breakouts')"
7cFeyuFDm8s8Rxb77jYnwXGrnqkY4gwiokBaGDSYk7kJ,Too few 30m bars (9)
H4GBdzXnaqsdktZfYnqfGLRXJfiMPJ7AVW6kmjbLyTPo,Too few 30m bars (8)
Ghps7ZCPUEbwRNzbZuS2TPKFT6thrfZ7vBxcSsSQ5tRR,Too few 30m bars (1)
EseRJJYHeZ7katqqUU8LxBJNfGq1TgDWBAobZ1z8p4Re,Too few 30m bars (7)
2ngBF8zYtFUT21ch1VSmNdViL1dD3svrq9SKL4VeRSrd,Too few 30m bars (1)
ACPbE5AakvpFtMinS2ErkBH3vNUdWuhw5wnagAEWHrh1,Too few 30m bars (1)
EgocYcEFvMW18Vpy5mSdJhWNv9XenU79hrufZQq9rSCb,Too few 30m bars (1)
Bcr2825CCP4acxy4nfgTwU9BQWUXiK9xZwjyqGhFRZGB,Too few 30m bars (1)
DvHs9SQnfBcNnsNfgnoQoXjPQGEtWXTQNzPYm8f1HPdz,Too few 30m bars (1)
5vnj3ReSGXbCDBpLcCQxkWE97YVxNGpa2nL8FG7piSEZ,Too few 30m bars (2)
BdkqKx3FkakMJK9JtLKDJ6hKSWEzAV1VCt6tuFqJK4Vd,Too few 30m bars (1)
DM86MYqj11nyXhHtkKQrGtTgwJRN25j7iztSvSb3m4o1,Too few 30m bars (3)
4hAYy4Ek8ofN4LPrUw2b2jBeVb5gxDQivPuZ6ceZjqF7,Too few 30m bars (5)
GGVNGCTBQSdo5ai4ZW9gAgYQDzKkxrhLqniUyFyBj8qG,Too few 30m bars (2)
5mY4JnonyX99YRBwhfez7YSyUETuqayz86VbR31GMxWT,Too few 30m bars (1)
FjjZHJhAePv1rT1Uf1aq5otLDm7Qq5We1fjj7P8Z2Wd4,Too few 30m bars (4)
GMari9f15XrDA9iPgKiP9RiVFqaqzTpsRwU9CyYFbwCj,Too few 30m bars (6)
5MHYtQftDi9ffiCALjVuQC8od8RF9xMB16VxH8hDNCr1,Too few 30m bars (1)
CFBtJV9pEXK6sPMNmDhtLGV7LRz7Lv7V3Vcs84ZFbq3g,No volume spikes
aBSxfQcQgxFX8v6giXnEwCgru8ZHNcdiGmB5iaRyhvE,Too few 30m bars (1)
4zEDMaTfDEZ13dnMKg6o2r94YiNuDpDTVcPAa2fjzmJY,No volume spikes
9a9s9wNSTMyMWzeVBefXP4WGst9EEDdMK8NkXGd9qtmW,Too few 30m bars (3)
paxRfyDBzFQ8eiCKoysdgiV14TzYyQ84zmFPoZVv37F,Too few 30m bars (1)
8jtnnLmiXE3pRXkuiKLPJiFmej8ctqL3AjGUhQNYgxLb,Too few 30m bars (2)
3y9sxeHarwE4iwRFNGnirjs3Ck8gT9vrKquCtGaQUbD9,Too few 30m bars (1)
yb1XeQ37meHn58nGcn1haVcgVBUyjJXJHzqeAKngXNx,Too few 30m bars (5)
BUzWRdDpw1rmraCJw8WQTd2GKBaiRYuRxRyKPRrQNyMv,Too few 30m bars (6)
354SXidkbWrGKxCqnWfinrVQPBtYcRHfv6dr8zKQN9F3,Too few 30m bars (1)
8wt8K3UiAxXQJd886mFPsVwurMCsvURSefvuiZMpwySs,Too few 30m bars (2)
6kDsySjUM3S3VLjVdhbibpAdZfHbe81zCdbV2zus5PbL,Too few 30m bars (1)
4CtrYKgD1e3U5eeYXTtniruCeNbTmyNapVA68KeWEPVy,Too few 30m bars (3)
A8JKriaJDe9H7t9fjgHKzAbH4c63HqEbDF1WEvdT5Hcy,Too few 30m bars (2)
Gz4oaXBJk8RMiMVGaekXJfDPB2RFETW5KPciJV8r2q34,Too few 30m bars (2)
FNUCQK3tVRKqGYPxjStDBanUwzH1nG9VC31WT5dG3KHH,Too few 30m bars (1)
5afBeEoNp29zzghBajwkmSRJLr2kU5yRgdZVevSYjVBD,Too few 30m bars (1)
JuprjznTrTSp2UFa3ZBUFgwdAmtZCq4MQCwysN55USD,"([], 'No qualifying breakouts')"
5yyt16xtd1tErkywi4g9b6C5HNAkyJ7cv1toLKEwstGy,Too few 30m bars (7)
wvRRcvUJtrvJUQax4xVan4Fzn7HCKkFFxnnxACR3wPu,Too few 30m bars (9)
B8FmZ9GUFXeLiQFgaYM4gXvCS4XWkR4i4sfYCGJFMiG8,Too few 30m bars (9)
CwCnL4yxwzHbK4rpY4fWdRqGAEy5GUbXbKoHcHjTA2Ae,Too few 30m bars (5)
FTuTaWn8bu57ZcKPC2RE3domyG1AboV2cvt9oYNt7xb5,Too few 30m bars (8)
BFhakab45y16ZtQdS8Rxo7L4DC6xLHNaiP8o77oEYKvu,Too few 30m bars (7)
6AmKahFcHZ42ccC12FqMvhH5RKE1txATRza88bMsJCYS,Too few 30m bars (1)
57RSvk6n2LcLvM1U9Nrb6KqUQ6xu35Tyt3uXHsJ1tULL,Too few 30m bars (9)
PPf7kRcMd2T7RmihzvNC93ZJK7BQykEMN8mzZT1ATUE,Too few 30m bars (1)
BHRogCHF45HwjmgJPy4esHRJFY6mBcjLxu7ug8TyTMyR,No volume spikes
5v39XZjMKxmiXHnw4tzGyNVVFtvU8uZcGQs646Dy1pbq,Too few 30m bars (1)
Gu8Q6Fqr1XFjbpBWiVrjakmwhRkLKrQkjEw6jbUdGCaz,Too few 30m bars (1)
B1Y1zMe5yjLR6wT3z5rEEpsD77VvjpwsnmYr1q6bCADp,Too few 30m bars (1)
8Spi4zDTAVmza747jbcyeW6wq1TbyLPhpU9Jq6by1wnq,Too few 30m bars (7)
HrvnPErxjerHut5BeDdmtS26Fk4pznidShX5hNR67jQK,Too few 30m bars (1)
GGGb6Vj5VbwKMrTJhYd2zdFkZ2WqmeBiQbNfCSUk3tWJ,Too few 30m bars (1)
3aowriPSvySM2zihJK5uxrQCxH3HHbFFJvTJNFXXAX4U,Too few 30m bars (1)
EjU7Q7Yr1TuziAiJjGy3HGsi1W6aLDMQ9v7qDK1kUdW8,Too few 30m bars (3)
8FRBXAU3Hof3xXLJkZ5AMk5Xcc9S6qudzhw3iXmFiCAZ,Too few 30m bars (3)
67atQUjgMtgRR8WA8z6xieHg7215k3k5iKxSArxnp1UL,Too few 30m bars (1)
DZjCnweYLfKUrvNNkgdDwdf9csiP6hB6N5HHBF76j3dX,No volume spikes
3A6K7xvMDE51xKCt2K6Dt4YtsFY7iEDGmPcueBT3JT3u,Too few 30m bars (1)
5MqFWaSuSog42i79LNLcfFdZkKGU65BenHcE23jAuWG2,Too few 30m bars (1)
HYzJdjcDddsxDN6MQH73iLVCSeqtWjZ31FDkc4XVutvw,Too few 30m bars (1)
88R2ufVTEXs1ZNtXGuR8YHRjXMF6zbS7Tv42vkv3szat,Too few 30m bars (1)
Dy8brCkivtn6KuR4uSEHJE5D8qBDwwpGhRVq3UXwSWS2,Too few 30m bars (8)
2XKsuTYUteEu3mLMjt1xEov8uyHh5Fh2RoE6n71M6unY,Too few 30m bars (1)
77MtyMWYtuyrUPwhH6FXEwCK5BnAxkppHwN4NQpk6Uff,Too few 30m bars (1)
PpHmHUCDwdFGoumaUVXnMDZ1eg92PyQALVK8gqLb8bn,Too few 30m bars (1)
DfeTvFEwG9nYuFBNz4CQVGL8TH886qBRgkZYcZV8W1dw,Too few 30m bars (1)
CkJqSg4dkhVVCHMc4ei3NgCPfTjwzyyQ5WhNHpZV12FH,Too few 30m bars (1)
Goy9uzhqYWMcGhhaKYVKwCLkNpeeexD2V6enjTFa5vVb,Too few 30m bars (1)
DdyKSTzhMabqi2dg9wZWXSnfQNeftLYTYtkne9EuEuEL,Too few 30m bars (1)
5GzN4b4DaDZC7Thhd4T1RuZXDppbE9txn4JEd1cHrm9r,Too few 30m bars (1)
9Ki2znoAnNmGXMSkdLqCuYUmvv41K2FwHidhBRkFTNgN,Too few 30m bars (3)
EC586LujcD57nHwQa1ZHEStVjdqfZzT376a2Zv2FgkXM,Too few 30m bars (3)
661Sshsyg4ygcy8zueCTcJN4L2LkiPDJuxnKwVH3DE52,Too few 30m bars (1)
B4N9MKkZ7eJqftTLHB6CZE7DCx4rcd8bUXWxYTQ2U8Rd,Too few 30m bars (1)
BH1AYsiBz43g1opWxXEQWyaCUAvAajyXDthnc72RNhfq,No volume spikes
8JxiVpJLYz59pUYA59ZqQqLWXs5kNVzUb6rog2GaHwaV,Too few 30m bars (2)
pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,"([], 'No qualifying breakouts')"
YF8Y88GMsBdxhq3E8M7sQsBDEfnH5S6g2kZ5FvwYRfP,Too few 30m bars (7)
Hd2cy1Q7eMhKmUVCUZwV8oYTkJV4CgGPU4aeLMfftVRp,Too few 30m bars (2)
HkCnarKJ7cdAdgKavudyHhMxUEEcuHC96KbqkXgzidjC,Too few 30m bars (6)
7wLFXTnKYcFodKYoW5HuwgKHeRfDa3dzwVX3nGHNW4R3,Too few 30m bars (7)
3hLW1P3Uj2pdiQzH3iqMazzDWFMU1gna585bzPkRAeD5,Too few 30m bars (6)
27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,"([], 'No qualifying breakouts')"
7WfZ2bnLyYAzCJgRJThdviudSoRs2wZdWHjPNR7zZ3QD,Too few 30m bars (8)
GhrN9kaVPqEhDEu24mPRV1wJqBiHTHjx2vREpdyoN9r5,Too few 30m bars (8)
HmDhSBkDDTB8zM4kqtpQDgoTyCmkZhdBdRSQjRdtxnz5,Too few 30m bars (3)
HXZSwGG9rtXbD3hEx1qQrGUjD7y1heLUJvdu65k5N46D,Too few 30m bars (3)
7GpoJrpM5JPRocc4BrGRedJTNpBvn6ByTC8w47u7Smxr,Too few 30m bars (2)
3kXhRq69QErKrPSnKQumy89cZ9MqcbBB244R85GvvTLv,Too few 30m bars (2)
APErY8B733rEa2Q5t4YfDXkm4VvQDdg3XdgJhVEN1iAu,Too few 30m bars (2)
12uqghLLqTAUeUdgUtn7JD8D48Ap7L4g8tqubTtcEoLa,Too few 30m bars (1)
CBYZw5oJjp4hSQZhNvLyr6a4jRsmHeEUhnBFzbb5oCeW,Too few 30m bars (1)
D6iNX985WKcKWEdiTjprEYiDLQZNvZJGQTnQ41UPnk9Z,Too few 30m bars (2)
6nYYU7FxEEBXX9apYTSFURWhkm8usFKR5iFDvySHw3oh,Too few 30m bars (2)
95QF5xp8doDFF61LAGebHi5wtXigWEzF1qQ2rKfzHBMC,Too few 30m bars (1)
CNQXRHew271Y9Lo5hsteaEQRDJ2SJgq22S2QByhr3oD9,Too few 30m bars (2)
FD7jnRB8UF5SJ58WLPvRNzM1kJV1UfDG7omAWkT85fkg,Too few 30m bars (1)
HXtrnF7794TNfBnvh9EeckeQsHSTbm2ECLEjSPJQkw1D,Too few 30m bars (1)
3o9MDqDNQo1LvTpkTWp8w9yQnNr8pgjqmT4sWu6biLXf,Too few 30m bars (3)
DTtDhCkJfNePop7UYRJfZ472SYcyvBiBMhRahUGssW2d,Too few 30m bars (1)
AJz1bCfad862GaLsYViYAMuz5EDQ8S4fFjDZThpgJ8tb,Too few 30m bars (1)
sQPNmdX1Koups1E9Bi6vszpYDe9YEsXhPdFN5W5kKdZ,Too few 30m bars (2)
AHyo8cWQP8N5kQZyUwXARgfUMxjBejdFcLfvdvyXx5DX,Too few 30m bars (2)
HuLjVMPJQyAVSabd1WgtEWngh7LoRfQBkmXXGytSnjNh,Too few 30m bars (2)
J1wL9fBUcNcU7KUCKFWPq6bVRAnFA3aKkc8nJBGMh5px,Too few 30m bars (3)
6PKK4fv4PC8HZnpUKCsairvpvDU6ZCZ8vgFcV1Rq83Vq,Too few 30m bars (1)
DW8E1jyez692TCywe4fzBnQn7bpJmLuumxbdorgPn3bS,Too few 30m bars (2)
28vKzizkzSdesgyxoWetsSUyLeXx4msQR4fuE53mxHhX,Too few 30m bars (4)
6S8QP2rNwVpb1bRAfxgBzV7Qyt4PzpNJY2u7vfSYT31q,Too few 30m bars (3)
999P2MX6pKMpFd9wFvAkGpV4PhdLSF2pWGbEeQg5r5vF,Too few 30m bars (3)
4TVL7nShjeUn5wDfpfaDJHNysQCTZGNyeEGXCZzYiKYZ,Too few 30m bars (1)
Em9Cn5fY2TKyMKmLC5nHrhzhA6cDSfwnf3h5DNJVcWzE,Too few 30m bars (1)
2MmCb9EHLG2KQaF5L2j2t378bDTWdsYGAefeQ9TRfuow,Too few 30m bars (1)
Zmvx7aNb7h3d3fy6tdNkmuhDPryw7vx52rLGb3827mV,Too few 30m bars (1)
VdH1sSLhfDbtSpeexC7qwXWsnHzhuKvjwwJijE1RshU,Too few 30m bars (1)
C5wmNAYkN851o41sna51gpxMavCKaF4xrgaEkxWE9rKJ,Too few 30m bars (1)
8qhTCcHVuVL9t5ERaoucSxdGoucv8bW5hTtc1mPefLRQ,Too few 30m bars (1)
8smaHFHvTcpZ1aUGojUcyU4sGzooT5GzRrjZdfjd3KBj,Too few 30m bars (2)
Gy3ijFgG9BJDNE7apK6DWY88Kzb1h1RBaNdByopQtdsk,Too few 30m bars (2)
7SHecQtwZaxRTqfdtmA1dcSexXbmgQhAzsQUuRcyzJr7,Too few 30m bars (8)
HUDb6mitHnQ3zT3cycPWTBmiJLqK3WR5PN6dtWcxiVFz,Too few 30m bars (3)
8xLbJe8jGTmfzbLSAYZfCRB8kmQYFRiDkMtfA7G2Btdu,Too few 30m bars (1)
6kfjPQTSkLvR7Unk51gti5PUz7orzKzhzGGVKtPV7XQc,Too few 30m bars (5)
87Gi12P5XfmnPCGYjwJr5tEVFZdpyk5tAo4HoCtBoDYd,Too few 30m bars (1)
FDXYn8frnc4v1rtTJDpzv7cJMzLopiNYxpm4jucfxcLN,Too few 30m bars (1)
9Fhy6NrZYzjhipa8nK8YMb6ZaLnzz2G5kWrGA8TqUbDN,Too few 30m bars (2)
8RQKCewtWtaxm91tMygJpttZFhb7s1yVwGivDVih7Z2B,Too few 30m bars (1)
6FbL4KdMAyyEN64Vd9pAaBPyUzDRFPXb7wwo1g1dd1nt,Too few 30m bars (1)
2GHoJDJAAEgBgZ9M1xqnEUTy2A7fTDf3i3irgB2ppcnP,Too few 30m bars (1)
57ZpPo9AM9hvyZ6WuF47cmuyGnUwwA4FqD1qzy9VFkCB,Too few 30m bars (5)
DBzBjmTnkDTaJ7oNFRCUE6ZZ6f3MajVr6Hxrkrxzt6jS,Too few 30m bars (2)
P7qU2foGKvs2kbqjEonz11DFsTDLwfbRB5HW9htugZf,Too few 30m bars (2)
4L1efM6pJz7f2SeCSDDxbfcECjWNWdvNvgz43o4TD4ry,Too few 30m bars (1)
EzFsHGisP9czAepfqxHD18aa425H5v2LTGp3T8fzA3xF,Too few 30m bars (1)
4pHywYRGLmpawNLrnYniCQYwohz2eTxj3ZWLvQ6acdRf,Too few 30m bars (1)
Dnpk1wtxs4aD8M5HUyfYaNbwbNJuA3cjT9Xr5rLj1z6A,Too few 30m bars (3)
GkBVpg28nohmaM9tfofhni7oxfMxoP2N1ao8FzqK42Jj,Too few 30m bars (1)
GdzbZaqr5dS2dZGkkEX42MYaLg6892VsXinZTsB3P6tG,Too few 30m bars (1)
3THCqEiLhUEdypTfnzMQoP8mWhmZU4Mt2uRdnWGvFqAA,Too few 30m bars (3)
4Cx8bbT6uLGKCV5vFt5AJPuBkUg8R5ykJnfxig4gXa6D,Too few 30m bars (1)
2BcqPjnhyhxJ9q9Y444S6gSpqDQaHktvbX1TCMVhoCNc,Too few 30m bars (2)
FYwyp6t8XE1HuGh9RhjfeXzMZUD99R3GhvqX1iftRhmq,Too few 30m bars (2)
41dz7pzUohbwnJvxvP5uLjPrtpMUnCuYpXmANVyNrZTa,Too few 30m bars (3)
HjpAk5N7kd8KoETytKpoDyHk9SqskoVrUJSg29gMBd7e,Too few 30m bars (3)
Bh2RcZwNy4BfJA6YgaxKZGDRNB6xaUdYYkvoQAX85tPY,Too few 30m bars (4)
9RKzXY21LW4YtiV372Dk3vJjR3fCUerER7pXjLFDgTiq,Too few 30m bars (3)
8NdBbiYnWbXifG4xu72gQRT9fE9FcB6spuQgeZZTHgMR,Too few 30m bars (2)
98sMhvDwXj1RQi5c5Mndm3vPe9cBqPrbLaufMXFNMh5g,"([], 'No qualifying breakouts')"
8EdViY8JT5sZAWevjPjYfEwcRite8dsptHwBa72xiqkb,Too few 30m bars (2)
4kkYbyLYP8C84c5D4CB2cmSn8F4n2McjGqUVi9PMXbwM,Too few 30m bars (4)
R58ZaVBncuJeZrsfYvrvdTPhWM9K4xGEATVEu7f8jY5,Too few 30m bars (5)
8173pLmEf8Aa55dNG262gSpsFYDZpLMvxXGB29Ce35SN,Too few 30m bars (2)
7TQq8T3s3vwJBP7X3a3QyfdhpxoTaEDgsbpe9fe5hGAs,Too few 30m bars (1)
5m4EKpKo4aA4Q47RjVz7D66Q6jpvsRnvomzyydGf3y8P,Too few 30m bars (1)
6UVsa1isKih9BPMcHJ4ZxmSA4vmnpi6QVaCeCao5frgH,Too few 30m bars (1)
Fd8CG5YEcfa2rZRv3DKKsYb4wvPMZaPyXr8oXKtofLvo,Too few 30m bars (3)
9ByjWURcJA66M6CCuwBCGjvhz94XcEfvbDcTxrytcasa,Too few 30m bars (1)
GaKtAbwVqX2ecLaxeL25PtLTV445Mea1R1uuQ4yXJvpS,Too few 30m bars (3)
Efcn5pNBurV2KSr6Rmp5WRHejYs8aQuXgbkYvG2Ddewm,Too few 30m bars (5)
AkeLrbjeDLGoQLnbXCJfx2DL6Ds67ZvY9Z9XZBNmM8pj,Too few 30m bars (2)
